Date,Visitor,G_Vis,Home,G_Home,OT Ind
2014-04-04,Chicago Blackhawks,4.0,Columbus Blue Jackets,3.0,0
2014-04-04,Buffalo Sabres,2.0,Detroit Red Wings,3.0,0
2014-04-04,Calgary Flames,2.0,Florida Panthers,1.0,0
2014-04-04,Washington Capitals,1.0,New Jersey Devils,2.0,0
2014-04-04,Montreal Canadiens,7.0,Ottawa Senators,4.0,0
2014-04-04,Edmonton Oilers,3.0,Phoenix Coyotes,2.0,1
2014-04-05,Philadelphia Flyers,2.0,Boston Bruins,5.0,0
2014-04-05,New Jersey Devils,3.0,Carolina Hurricanes,1.0,0
2014-04-05,Pittsburgh Penguins,0.0,Minnesota Wild,4.0,0
2014-04-05,Detroit Red Wings,3.0,Montreal Canadiens,5.0,0
2014-04-05,Washington Capitals,4.0,New York Islanders,3.0,1
2014-04-05,Ottawa Senators,3.0,New York Rangers,2.0,0
2014-04-05,Nashville Predators,3.0,San Jose Sharks,0.0,0
2014-04-05,Colorado Avalanche,4.0,St. Louis Blues,0.0,0
2014-04-05,Dallas Stars,5.0,Tampa Bay Lightning,2.0,0
2014-04-05,Winnipeg Jets,4.0,Toronto Maple Leafs,2.0,0
2014-04-05,Los Angeles Kings,1.0,Vancouver Canucks,2.0,0
2014-04-06,New York Islanders,0.0,Columbus Blue Jackets,4.0,0
2014-04-06,St. Louis Blues,2.0,Chicago Blackhawks,4.0,0
2014-04-06,Pittsburgh Penguins,3.0,Colorado Avalanche,2.0,1
2014-04-06,Anaheim Ducks,2.0,Edmonton Oilers,4.0,0
2014-04-06,Dallas Stars,2.0,Florida Panthers,3.0,0
2014-04-06,Buffalo Sabres,2.0,Philadelphia Flyers,5.0,0
2014-04-07,Calgary Flames,1.0,New Jersey Devils,0.0,0
2014-04-07,Anaheim Ducks,3.0,Vancouver Canucks,0.0,0
2014-04-07,Minnesota Wild,1.0,Winnipeg Jets,0.0,0
2014-04-08,Detroit Red Wings,4.0,Buffalo Sabres,2.0,0
2014-04-08,Phoenix Coyotes,3.0,Columbus Blue Jackets,4.0,1
2014-04-08,Nashville Predators,2.0,Dallas Stars,3.0,1
2014-04-08,Colorado Avalanche,4.0,Edmonton Oilers,1.0,0
2014-04-08,Philadelphia Flyers,5.0,Florida Panthers,2.0,0
2014-04-08,Boston Bruins,3.0,Minnesota Wild,4.0,1
2014-04-08,Ottawa Senators,4.0,New York Islanders,1.0,0
2014-04-08,Carolina Hurricanes,1.0,New York Rangers,4.0,0
2014-04-08,Washington Capitals,4.0,St. Louis Blues,1.0,0
2014-04-08,Toronto Maple Leafs,0.0,Tampa Bay Lightning,3.0,0
2014-04-09,San Jose Sharks,2.0,Anaheim Ducks,5.0,0
2014-04-09,Los Angeles Kings,3.0,Calgary Flames,4.0,1
2014-04-09,Montreal Canadiens,2.0,Chicago Blackhawks,3.0,1
2014-04-09,Columbus Blue Jackets,3.0,Dallas Stars,1.0,0
2014-04-09,Detroit Red Wings,3.0,Pittsburgh Penguins,4.0,1
2014-04-10,Washington Capitals,5.0,Carolina Hurricanes,2.0,0
2014-04-10,Los Angeles Kings,3.0,Edmonton Oilers,0.0,0
2014-04-10,Toronto Maple Leafs,2.0,Florida Panthers,4.0,0
2014-04-10,St. Louis Blues,2.0,Minnesota Wild,4.0,0
2014-04-10,New York Islanders,2.0,Montreal Canadiens,0.0,0
2014-04-10,Phoenix Coyotes,0.0,Nashville Predators,2.0,0
2014-04-10,Buffalo Sabres,1.0,New York Rangers,2.0,0
2014-04-10,New Jersey Devils,1.0,Ottawa Senators,2.0,1
2014-04-10,Philadelphia Flyers,2.0,Tampa Bay Lightning,4.0,0
2014-04-10,Colorado Avalanche,4.0,Vancouver Canucks,2.0,0
2014-04-10,Boston Bruins,1.0,Winnipeg Jets,2.0,1
2014-04-11,Winnipeg Jets,5.0,Calgary Flames,3.0,0
2014-04-11,St. Louis Blues,0.0,Dallas Stars,3.0,0
2014-04-11,Carolina Hurricanes,2.0,Detroit Red Wings,1.0,0
2014-04-11,New York Islanders,3.0,New Jersey Devils,2.0,1
2014-04-11,Colorado Avalanche,1.0,San Jose Sharks,5.0,0
2014-04-11,Columbus Blue Jackets,2.0,Tampa Bay Lightning,3.0,0
2014-04-11,Chicago Blackhawks,0.0,Washington Capitals,4.0,0
2014-04-12,Buffalo Sabres,1.0,Boston Bruins,4.0,0
2014-04-12,Vancouver Canucks,2.0,Edmonton Oilers,5.0,0
2014-04-12,Columbus Blue Jackets,3.0,Florida Panthers,2.0,0
2014-04-12,Anaheim Ducks,4.0,Los Angeles Kings,3.0,1
2014-04-12,New York Rangers,0.0,Montreal Canadiens,1.0,1
2014-04-12,Chicago Blackhawks,5.0,Nashville Predators,7.0,0
2014-04-12,Toronto Maple Leafs,0.0,Ottawa Senators,1.0,0
2014-04-12,San Jose Sharks,3.0,Phoenix Coyotes,2.0,0
2014-04-12,Philadelphia Flyers,4.0,Pittsburgh Penguins,3.0,1
2014-04-13,Colorado Avalanche,2.0,Anaheim Ducks,3.0,1
2014-04-13,New York Islanders,4.0,Buffalo Sabres,3.0,1
2014-04-13,Nashville Predators,7.0,Minnesota Wild,3.0,0
2014-04-13,Boston Bruins,2.0,New Jersey Devils,3.0,0
2014-04-13,Carolina Hurricanes,6.0,Philadelphia Flyers,5.0,1
2014-04-13,Dallas Stars,1.0,Phoenix Coyotes,2.0,0
2014-04-13,Ottawa Senators,3.0,Pittsburgh Penguins,2.0,1
2014-04-13,Detroit Red Wings,3.0,St. Louis Blues,0.0,0
2014-04-13,Calgary Flames,1.0,Vancouver Canucks,5.0,0
2014-04-13,Tampa Bay Lightning,1.0,Washington Capitals,0.0,1
