Date,Visitor,G_Vis,Home,G_Home,OT Ind
2017-02-19,Los Angeles Kings,0,Anaheim Ducks,1,0
2017-02-19,Chicago Blackhawks,5,Buffalo Sabres,1,0
2017-02-19,Toronto Maple Leafs,4,Carolina Hurricanes,0,0
2017-02-19,Nashville Predators,4,Columbus Blue Jackets,3,0
2017-02-19,Tampa Bay Lightning,3,Colorado Avalanche,2,1
2017-02-19,New Jersey Devils,4,New York Islanders,6,0
2017-02-19,Washington Capitals,1,New York Rangers,2,0
2017-02-19,Winnipeg Jets,3,Ottawa Senators,2,0
2017-02-19,Detroit Red Wings,5,Pittsburgh Penguins,2,0
2017-02-19,Boston Bruins,2,San Jose Sharks,1,1
2017-02-19,Philadelphia Flyers,3,Vancouver Canucks,2,0
2017-02-20,Anaheim Ducks,2,Arizona Coyotes,3,0
2017-02-20,Florida Panthers,2,St. Louis Blues,1,0
2017-02-21,Pittsburgh Penguins,3,Carolina Hurricanes,1,0
2017-02-21,Los Angeles Kings,2,Colorado Avalanche,1,0
2017-02-21,New York Islanders,3,Detroit Red Wings,1,0
2017-02-21,Chicago Blackhawks,5,Minnesota Wild,3,0
2017-02-21,Ottawa Senators,2,New Jersey Devils,1,0
2017-02-21,Calgary Flames,6,Nashville Predators,5,1
2017-02-21,Montreal Canadiens,3,New York Rangers,2,1
2017-02-21,Edmonton Oilers,1,Tampa Bay Lightning,4,0
2017-02-21,Winnipeg Jets,4,Toronto Maple Leafs,5,1
2017-02-22,Boston Bruins,3,Anaheim Ducks,5,0
2017-02-22,Edmonton Oilers,4,Florida Panthers,3,0
2017-02-22,Washington Capitals,4,Philadelphia Flyers,1,0
2017-02-23,Arizona Coyotes,3,Chicago Blackhawks,6,0
2017-02-23,Boston Bruins,4,Los Angeles Kings,1,0
2017-02-23,New York Islanders,3,Montreal Canadiens,0,0
2017-02-23,Colorado Avalanche,2,Nashville Predators,4,0
2017-02-23,Calgary Flames,3,Tampa Bay Lightning,2,0
2017-02-23,New York Rangers,2,Toronto Maple Leafs,1,1
2017-02-24,Ottawa Senators,0,Carolina Hurricanes,3,0
2017-02-24,Arizona Coyotes,2,Dallas Stars,5,0
2017-02-24,Calgary Flames,4,Florida Panthers,2,0
2017-02-24,Edmonton Oilers,1,Washington Capitals,2,0
2017-02-25,New York Islanders,0,Columbus Blue Jackets,7,0
2017-02-25,Buffalo Sabres,3,Colorado Avalanche,5,0
2017-02-25,Anaheim Ducks,1,Los Angeles Kings,4,0
2017-02-25,New York Rangers,4,New Jersey Devils,3,1
2017-02-25,Washington Capitals,2,Nashville Predators,5,0
2017-02-25,Philadelphia Flyers,2,Pittsburgh Penguins,4,0
2017-02-25,Montreal Canadiens,3,Toronto Maple Leafs,2,1
2017-02-25,San Jose Sharks,4,Vancouver Canucks,1,0
2017-02-26,Buffalo Sabres,2,Arizona Coyotes,3,0
2017-02-26,Calgary Flames,3,Carolina Hurricanes,1,0
2017-02-26,St. Louis Blues,2,Chicago Blackhawks,4,0
2017-02-26,Boston Bruins,6,Dallas Stars,3,0
2017-02-26,Ottawa Senators,2,Florida Panthers,1,0
2017-02-26,Edmonton Oilers,4,Nashville Predators,5,0
2017-02-26,Columbus Blue Jackets,5,New York Rangers,2,0
2017-02-27,Los Angeles Kings,4,Minnesota Wild,5,1
2017-02-27,Montreal Canadiens,4,New Jersey Devils,3,1
2017-02-27,Ottawa Senators,1,Tampa Bay Lightning,5,0
2017-02-28,Arizona Coyotes,1,Boston Bruins,4,0
2017-02-28,Nashville Predators,5,Buffalo Sabres,4,1
2017-02-28,Los Angeles Kings,1,Calgary Flames,2,1
2017-02-28,Pittsburgh Penguins,2,Dallas Stars,3,0
2017-02-28,Carolina Hurricanes,2,Florida Panthers,3,1
2017-02-28,Columbus Blue Jackets,0,Montreal Canadiens,1,1
2017-02-28,Washington Capitals,4,New York Rangers,1,0
2017-02-28,Colorado Avalanche,0,Philadelphia Flyers,4,0
2017-02-28,Toronto Maple Leafs,1,San Jose Sharks,3,0
2017-02-28,Edmonton Oilers,2,St. Louis Blues,1,0
2017-02-28,Detroit Red Wings,3,Vancouver Canucks,2,1
2017-02-28,Minnesota Wild,6,Winnipeg Jets,5,0
2017-03-01,Pittsburgh Penguins,1,Chicago Blackhawks,4,0
2017-03-01,Carolina Hurricanes,3,Tampa Bay Lightning,4,1
2017-03-02,New York Rangers,2,Boston Bruins,1,0
2017-03-02,Arizona Coyotes,3,Buffalo Sabres,6,0
2017-03-02,Minnesota Wild,0,Columbus Blue Jackets,1,0
2017-03-02,New York Islanders,5,Dallas Stars,4,0
2017-03-02,Toronto Maple Leafs,2,Los Angeles Kings,3,1
2017-03-02,Nashville Predators,1,Montreal Canadiens,2,0
2017-03-02,Colorado Avalanche,1,Ottawa Senators,2,0
2017-03-02,Florida Panthers,1,Philadelphia Flyers,2,1
2017-03-02,Vancouver Canucks,1,San Jose Sharks,3,0
2017-03-02,New Jersey Devils,0,Washington Capitals,1,0
2017-03-03,Toronto Maple Leafs,2,Anaheim Ducks,5,0
2017-03-03,Arizona Coyotes,4,Carolina Hurricanes,2,0
2017-03-03,Detroit Red Wings,2,Calgary Flames,3,1
2017-03-03,New York Islanders,1,Chicago Blackhawks,2,1
2017-03-03,Tampa Bay Lightning,2,Pittsburgh Penguins,5,0
2017-03-03,St. Louis Blues,0,Winnipeg Jets,3,0
2017-03-04,New Jersey Devils,2,Boston Bruins,3,0
2017-03-04,Tampa Bay Lightning,2,Buffalo Sabres,1,1
2017-03-04,Detroit Red Wings,3,Edmonton Oilers,4,0
2017-03-04,Dallas Stars,2,Florida Panthers,1,0
2017-03-04,Vancouver Canucks,4,Los Angeles Kings,3,0
2017-03-04,Chicago Blackhawks,5,Nashville Predators,3,0
2017-03-04,Montreal Canadiens,4,New York Rangers,1,0
2017-03-04,Columbus Blue Jackets,2,Ottawa Senators,3,0
2017-03-04,Colorado Avalanche,1,Winnipeg Jets,6,0
2017-03-04,Philadelphia Flyers,1,Washington Capitals,2,1
2017-03-05,Vancouver Canucks,2,Anaheim Ducks,1,0
2017-03-05,Carolina Hurricanes,2,Arizona Coyotes,1,0
2017-03-05,New York Islanders,2,Calgary Flames,5,0
2017-03-05,St. Louis Blues,3,Colorado Avalanche,0,0
2017-03-05,San Jose Sharks,1,Minnesota Wild,3,0
2017-03-05,Columbus Blue Jackets,3,New Jersey Devils,0,0
2017-03-05,Buffalo Sabres,3,Pittsburgh Penguins,4,0
2017-03-06,Boston Bruins,2,Ottawa Senators,4,0
2017-03-06,New York Rangers,1,Tampa Bay Lightning,0,1
2017-03-06,San Jose Sharks,3,Winnipeg Jets,2,0
2017-03-06,Dallas Stars,4,Washington Capitals,2,0
2017-03-07,Nashville Predators,3,Anaheim Ducks,4,1
2017-03-07,Philadelphia Flyers,6,Buffalo Sabres,3,0
2017-03-07,New Jersey Devils,0,Columbus Blue Jackets,2,0
2017-03-07,Carolina Hurricanes,1,Colorado Avalanche,3,0
2017-03-07,New York Islanders,4,Edmonton Oilers,1,0
2017-03-07,New York Rangers,5,Florida Panthers,2,0
2017-03-07,St. Louis Blues,2,Minnesota Wild,1,0
2017-03-07,Detroit Red Wings,2,Toronto Maple Leafs,3,0
2017-03-07,Montreal Canadiens,2,Vancouver Canucks,1,1
2017-03-08,Detroit Red Wings,1,Boston Bruins,6,0
2017-03-08,Ottawa Senators,5,Dallas Stars,2,0
2017-03-08,Pittsburgh Penguins,7,Winnipeg Jets,4,0
2017-03-09,Ottawa Senators,3,Arizona Coyotes,2,1
2017-03-09,New York Rangers,3,Carolina Hurricanes,4,0
2017-03-09,Montreal Canadiens,0,Calgary Flames,5,0
2017-03-09,Anaheim Ducks,1,Chicago Blackhawks,0,0
2017-03-09,New Jersey Devils,2,Colorado Avalanche,3,0
2017-03-09,Nashville Predators,2,Los Angeles Kings,3,1
2017-03-09,Washington Capitals,2,San Jose Sharks,4,0
2017-03-09,Minnesota Wild,1,Tampa Bay Lightning,4,0
2017-03-09,Philadelphia Flyers,2,Toronto Maple Leafs,4,0
2017-03-09,New York Islanders,4,Vancouver Canucks,3,1
2017-03-10,Buffalo Sabres,3,Columbus Blue Jackets,4,0
2017-03-10,Chicago Blackhawks,2,Detroit Red Wings,4,0
2017-03-10,Pittsburgh Penguins,3,Edmonton Oilers,2,1
2017-03-10,Minnesota Wild,7,Florida Panthers,4,0
2017-03-10,Anaheim Ducks,3,St. Louis Blues,4,0
2017-03-11,New Jersey Devils,4,Arizona Coyotes,5,0
2017-03-11,Philadelphia Flyers,1,Boston Bruins,2,0
2017-03-11,Columbus Blue Jackets,3,Buffalo Sabres,5,0
2017-03-11,Toronto Maple Leafs,3,Carolina Hurricanes,2,1
2017-03-11,Ottawa Senators,4,Colorado Avalanche,2,0
2017-03-11,Washington Capitals,2,Los Angeles Kings,4,0
2017-03-11,Nashville Predators,3,San Jose Sharks,1,0
2017-03-11,New York Islanders,3,St. Louis Blues,4,0
2017-03-11,Florida Panthers,2,Tampa Bay Lightning,3,0
2017-03-11,Pittsburgh Penguins,3,Vancouver Canucks,0,0
2017-03-11,Calgary Flames,3,Winnipeg Jets,0,0
2017-03-12,Washington Capitals,2,Anaheim Ducks,5,0
2017-03-12,Minnesota Wild,2,Chicago Blackhawks,4,0
2017-03-12,New York Rangers,4,Detroit Red Wings,1,0
2017-03-12,Montreal Canadiens,4,Edmonton Oilers,1,0
2017-03-12,Dallas Stars,1,San Jose Sharks,5,0
2017-03-13,Colorado Avalanche,0,Arizona Coyotes,1,0
2017-03-13,Pittsburgh Penguins,3,Calgary Flames,4,1
2017-03-13,St. Louis Blues,3,Los Angeles Kings,1,0
2017-03-13,Winnipeg Jets,4,Nashville Predators,5,1
2017-03-13,Carolina Hurricanes,8,New York Islanders,4,0
2017-03-13,Tampa Bay Lightning,3,New York Rangers,2,0
2017-03-13,Columbus Blue Jackets,5,Philadelphia Flyers,3,0
2017-03-13,Boston Bruins,6,Vancouver Canucks,3,0
2017-03-14,New York Islanders,3,Carolina Hurricanes,2,1
2017-03-14,Dallas Stars,1,Edmonton Oilers,7,0
2017-03-14,Toronto Maple Leafs,2,Florida Panthers,7,0
2017-03-14,Arizona Coyotes,3,Los Angeles Kings,2,1
2017-03-14,Chicago Blackhawks,4,Montreal Canadiens,2,0
2017-03-14,Tampa Bay Lightning,2,Ottawa Senators,1,1
2017-03-14,Buffalo Sabres,1,San Jose Sharks,4,0
2017-03-14,Minnesota Wild,2,Washington Capitals,4,0
2017-03-15,St. Louis Blues,1,Anaheim Ducks,2,0
2017-03-15,Boston Bruins,5,Calgary Flames,2,0
2017-03-15,Detroit Red Wings,1,Colorado Avalanche,3,0
2017-03-15,Pittsburgh Penguins,0,Philadelphia Flyers,4,0
2017-03-16,Detroit Red Wings,5,Arizona Coyotes,4,1
2017-03-16,Minnesota Wild,1,Carolina Hurricanes,3,0
2017-03-16,Florida Panthers,1,Columbus Blue Jackets,2,0
2017-03-16,Boston Bruins,4,Edmonton Oilers,7,0
2017-03-16,Buffalo Sabres,0,Los Angeles Kings,2,0
2017-03-16,Philadelphia Flyers,2,New Jersey Devils,6,0
2017-03-16,Winnipeg Jets,4,New York Islanders,2,0
2017-03-16,Chicago Blackhawks,2,Ottawa Senators,1,0
2017-03-16,St. Louis Blues,4,San Jose Sharks,1,0
2017-03-16,Toronto Maple Leafs,5,Tampa Bay Lightning,0,0
2017-03-16,Dallas Stars,4,Vancouver Canucks,2,0
2017-03-16,Nashville Predators,2,Washington Capitals,1,1
2017-03-17,Buffalo Sabres,2,Anaheim Ducks,1,1
2017-03-17,Dallas Stars,1,Calgary Flames,3,0
2017-03-17,Florida Panthers,4,New York Rangers,3,1
2017-03-17,New Jersey Devils,4,Pittsburgh Penguins,6,0
2017-03-18,St. Louis Blues,3,Arizona Coyotes,0,0
2017-03-18,Nashville Predators,2,Carolina Hurricanes,4,0
2017-03-18,Colorado Avalanche,1,Detroit Red Wings,5,0
2017-03-18,Vancouver Canucks,0,Edmonton Oilers,2,0
2017-03-18,New York Rangers,3,Minnesota Wild,2,0
2017-03-18,Columbus Blue Jackets,3,New York Islanders,2,1
2017-03-18,Montreal Canadiens,4,Ottawa Senators,3,1
2017-03-18,Anaheim Ducks,2,San Jose Sharks,1,0
2017-03-18,Washington Capitals,5,Tampa Bay Lightning,3,0
2017-03-18,Chicago Blackhawks,2,Toronto Maple Leafs,1,1
2017-03-19,Los Angeles Kings,2,Calgary Flames,5,0
2017-03-19,Colorado Avalanche,3,Chicago Blackhawks,6,0
2017-03-19,Ottawa Senators,1,Montreal Canadiens,4,0
2017-03-19,Columbus Blue Jackets,4,New Jersey Devils,1,0
2017-03-19,Carolina Hurricanes,3,Philadelphia Flyers,4,1
2017-03-19,Florida Panthers,0,Pittsburgh Penguins,4,0
2017-03-19,Minnesota Wild,4,Winnipeg Jets,5,0
2017-03-20,San Jose Sharks,0,Dallas Stars,1,0
2017-03-20,Buffalo Sabres,2,Detroit Red Wings,1,0
2017-03-20,Los Angeles Kings,0,Edmonton Oilers,2,0
2017-03-20,Arizona Coyotes,1,Nashville Predators,3,0
2017-03-20,Boston Bruins,2,Toronto Maple Leafs,4,0
2017-03-21,Ottawa Senators,3,Boston Bruins,2,0
2017-03-21,Pittsburgh Penguins,3,Buffalo Sabres,1,0
2017-03-21,Vancouver Canucks,5,Chicago Blackhawks,4,1
2017-03-21,St. Louis Blues,4,Colorado Avalanche,2,0
2017-03-21,Carolina Hurricanes,4,Florida Panthers,3,0
2017-03-21,San Jose Sharks,2,Minnesota Wild,3,0
2017-03-21,Detroit Red Wings,2,Montreal Canadiens,1,1
2017-03-21,New York Rangers,2,New Jersey Devils,3,1
2017-03-21,Arizona Coyotes,5,Tampa Bay Lightning,3,0
2017-03-21,Philadelphia Flyers,2,Winnipeg Jets,3,0
2017-03-21,Calgary Flames,2,Washington Capitals,4,0
2017-03-22,Edmonton Oilers,3,Anaheim Ducks,4,0
2017-03-22,Toronto Maple Leafs,5,Columbus Blue Jackets,2,0
2017-03-22,New York Islanders,3,New York Rangers,2,0
2017-03-23,Tampa Bay Lightning,6,Boston Bruins,3,0
2017-03-23,Dallas Stars,2,Chicago Blackhawks,3,1
2017-03-23,Edmonton Oilers,7,Colorado Avalanche,4,0
2017-03-23,Arizona Coyotes,1,Florida Panthers,3,0
2017-03-23,Winnipeg Jets,2,Los Angeles Kings,5,0
2017-03-23,Philadelphia Flyers,3,Minnesota Wild,1,0
2017-03-23,Carolina Hurricanes,4,Montreal Canadiens,1,0
2017-03-23,Calgary Flames,1,Nashville Predators,3,0
2017-03-23,Pittsburgh Penguins,1,Ottawa Senators,2,1
2017-03-23,Vancouver Canucks,1,St. Louis Blues,4,0
2017-03-23,New Jersey Devils,2,Toronto Maple Leafs,4,0
2017-03-23,Columbus Blue Jackets,1,Washington Capitals,2,1
2017-03-24,Winnipeg Jets,1,Anaheim Ducks,3,0
2017-03-24,San Jose Sharks,1,Dallas Stars,6,0
2017-03-24,Tampa Bay Lightning,2,Detroit Red Wings,1,1
2017-03-24,New York Islanders,4,Pittsburgh Penguins,3,1
2017-03-25,Toronto Maple Leafs,2,Buffalo Sabres,5,0
2017-03-25,Philadelphia Flyers,0,Columbus Blue Jackets,1,0
2017-03-25,Colorado Avalanche,1,Edmonton Oilers,4,0
2017-03-25,Chicago Blackhawks,0,Florida Panthers,7,0
2017-03-25,New York Rangers,3,Los Angeles Kings,0,0
2017-03-25,Vancouver Canucks,4,Minnesota Wild,2,0
2017-03-25,Ottawa Senators,1,Montreal Canadiens,3,0
2017-03-25,Carolina Hurricanes,3,New Jersey Devils,1,0
2017-03-25,San Jose Sharks,2,Nashville Predators,7,0
2017-03-25,Boston Bruins,2,New York Islanders,1,0
2017-03-25,Calgary Flames,3,St. Louis Blues,2,1
2017-03-25,Arizona Coyotes,1,Washington Capitals,4,0
2017-03-26,New York Rangers,3,Anaheim Ducks,6,0
2017-03-26,Minnesota Wild,2,Detroit Red Wings,3,1
2017-03-26,Dallas Stars,2,New Jersey Devils,1,1
2017-03-26,Philadelphia Flyers,6,Pittsburgh Penguins,2,0
2017-03-26,Vancouver Canucks,1,Winnipeg Jets,2,0
2017-03-27,Florida Panthers,2,Buffalo Sabres,4,0
2017-03-27,Detroit Red Wings,4,Carolina Hurricanes,3,1
2017-03-27,Colorado Avalanche,2,Calgary Flames,4,0
2017-03-27,Nashville Predators,3,New York Islanders,1,0
2017-03-27,Arizona Coyotes,1,St. Louis Blues,4,0
2017-03-27,Chicago Blackhawks,4,Tampa Bay Lightning,5,1
2017-03-28,Nashville Predators,1,Boston Bruins,4,0
2017-03-28,Detroit Red Wings,1,Carolina Hurricanes,4,0
2017-03-28,Buffalo Sabres,1,Columbus Blue Jackets,3,0
2017-03-28,Los Angeles Kings,1,Edmonton Oilers,2,0
2017-03-28,Washington Capitals,5,Minnesota Wild,4,1
2017-03-28,Dallas Stars,1,Montreal Canadiens,4,0
2017-03-28,Winnipeg Jets,4,New Jersey Devils,3,1
2017-03-28,Ottawa Senators,2,Philadelphia Flyers,3,1
2017-03-28,New York Rangers,4,San Jose Sharks,5,1
2017-03-28,Florida Panthers,2,Toronto Maple Leafs,3,0
2017-03-28,Anaheim Ducks,4,Vancouver Canucks,1,0
2017-03-29,St. Louis Blues,3,Arizona Coyotes,1,0
2017-03-29,Los Angeles Kings,4,Calgary Flames,1,0
2017-03-29,Washington Capitals,5,Colorado Avalanche,3,0
2017-03-29,Chicago Blackhawks,5,Pittsburgh Penguins,1,0
2017-03-30,Dallas Stars,0,Boston Bruins,2,0
2017-03-30,Columbus Blue Jackets,1,Carolina Hurricanes,2,1
2017-03-30,San Jose Sharks,2,Edmonton Oilers,3,0
2017-03-30,Ottawa Senators,1,Minnesota Wild,5,0
2017-03-30,Florida Panthers,2,Montreal Canadiens,6,0
2017-03-30,Toronto Maple Leafs,3,Nashville Predators,1,0
2017-03-30,New York Islanders,3,Philadelphia Flyers,6,0
2017-03-30,Detroit Red Wings,3,Tampa Bay Lightning,5,0
2017-03-30,Anaheim Ducks,3,Winnipeg Jets,4,1
2017-03-31,Washington Capitals,3,Arizona Coyotes,6,0
2017-03-31,San Jose Sharks,2,Calgary Flames,5,0
2017-03-31,Columbus Blue Jackets,1,Chicago Blackhawks,3,0
2017-03-31,St. Louis Blues,1,Colorado Avalanche,2,1
2017-03-31,New Jersey Devils,1,New York Islanders,2,0
2017-03-31,Pittsburgh Penguins,4,New York Rangers,3,1
2017-03-31,Los Angeles Kings,2,Vancouver Canucks,0,0
2017-04-01,Florida Panthers,2,Boston Bruins,5,0
2017-04-01,Dallas Stars,3,Carolina Hurricanes,0,0
2017-04-01,Toronto Maple Leafs,5,Detroit Red Wings,4,0
2017-04-01,Anaheim Ducks,2,Edmonton Oilers,3,1
2017-04-01,Minnesota Wild,0,Nashville Predators,3,0
2017-04-01,New Jersey Devils,0,Philadelphia Flyers,3,0
2017-04-01,Montreal Canadiens,2,Tampa Bay Lightning,1,1
2017-04-01,Ottawa Senators,2,Winnipeg Jets,4,0
2017-04-02,New York Islanders,4,Buffalo Sabres,2,0
2017-04-02,Washington Capitals,3,Columbus Blue Jackets,2,0
2017-04-02,Anaheim Ducks,4,Calgary Flames,3,0
2017-04-02,Boston Bruins,3,Chicago Blackhawks,2,0
2017-04-02,Arizona Coyotes,2,Los Angeles Kings,1,0
2017-04-02,Colorado Avalanche,2,Minnesota Wild,5,0
2017-04-02,Philadelphia Flyers,3,New York Rangers,4,0
2017-04-02,Carolina Hurricanes,2,Pittsburgh Penguins,3,0
2017-04-02,Nashville Predators,1,St. Louis Blues,4,0
2017-04-02,Dallas Stars,3,Tampa Bay Lightning,6,0
2017-04-02,San Jose Sharks,3,Vancouver Canucks,1,0
2017-04-03,Toronto Maple Leafs,4,Buffalo Sabres,2,0
2017-04-03,Ottawa Senators,4,Detroit Red Wings,5,1
2017-04-03,Montreal Canadiens,4,Florida Panthers,1,0
2017-04-04,Calgary Flames,1,Anaheim Ducks,3,0
2017-04-04,Tampa Bay Lightning,0,Boston Bruins,4,0
2017-04-04,Chicago Blackhawks,3,Colorado Avalanche,4,1
2017-04-04,Arizona Coyotes,2,Dallas Stars,3,1
2017-04-04,Edmonton Oilers,4,Los Angeles Kings,6,0
2017-04-04,Carolina Hurricanes,3,Minnesota Wild,5,0
2017-04-04,Philadelphia Flyers,0,New Jersey Devils,1,1
2017-04-04,New York Islanders,2,Nashville Predators,1,1
2017-04-04,Detroit Red Wings,0,Ottawa Senators,2,0
2017-04-04,Columbus Blue Jackets,1,Pittsburgh Penguins,4,0
2017-04-04,Vancouver Canucks,1,San Jose Sharks,3,0
2017-04-04,Winnipeg Jets,5,St. Louis Blues,2,0
2017-04-04,Washington Capitals,4,Toronto Maple Leafs,1,0
2017-04-05,Montreal Canadiens,1,Buffalo Sabres,2,0
2017-04-05,New York Rangers,0,Washington Capitals,2,0
2017-04-06,Chicago Blackhawks,0,Anaheim Ducks,4,0
2017-04-06,Vancouver Canucks,3,Arizona Coyotes,4,0
2017-04-06,Ottawa Senators,2,Boston Bruins,1,1
2017-04-06,New York Islanders,3,Carolina Hurricanes,0,0
2017-04-06,Winnipeg Jets,5,Columbus Blue Jackets,4,0
2017-04-06,Minnesota Wild,4,Colorado Avalanche,3,0
2017-04-06,Nashville Predators,7,Dallas Stars,3,0
2017-04-06,St. Louis Blues,6,Florida Panthers,3,0
2017-04-06,Calgary Flames,4,Los Angeles Kings,1,0
2017-04-06,Pittsburgh Penguins,7,New Jersey Devils,4,0
2017-04-06,Edmonton Oilers,4,San Jose Sharks,2,0
2017-04-06,Tampa Bay Lightning,4,Toronto Maple Leafs,1,0
2017-04-07,Tampa Bay Lightning,4,Montreal Canadiens,2,0
2017-04-08,Minnesota Wild,3,Arizona Coyotes,1,0
2017-04-08,Washington Capitals,3,Boston Bruins,1,0
2017-04-08,St. Louis Blues,5,Carolina Hurricanes,4,1
2017-04-08,Colorado Avalanche,3,Dallas Stars,4,1
2017-04-08,Montreal Canadiens,3,Detroit Red Wings,2,1
2017-04-08,Buffalo Sabres,0,Florida Panthers,3,0
2017-04-08,Chicago Blackhawks,2,Los Angeles Kings,3,1
2017-04-08,New York Islanders,4,New Jersey Devils,2,0
2017-04-08,New York Rangers,1,Ottawa Senators,3,0
2017-04-08,Columbus Blue Jackets,2,Philadelphia Flyers,4,0
2017-04-08,Calgary Flames,1,San Jose Sharks,3,0
2017-04-08,Pittsburgh Penguins,3,Toronto Maple Leafs,5,0
2017-04-08,Edmonton Oilers,3,Vancouver Canucks,2,0
2017-04-08,Nashville Predators,1,Winnipeg Jets,2,0
2017-04-09,Los Angeles Kings,3,Anaheim Ducks,4,1
2017-04-09,New Jersey Devils,1,Detroit Red Wings,4,0
2017-04-09,Vancouver Canucks,2,Edmonton Oilers,5,0
2017-04-09,Ottawa Senators,2,New York Islanders,4,0
2017-04-09,Pittsburgh Penguins,2,New York Rangers,3,0
2017-04-09,Carolina Hurricanes,4,Philadelphia Flyers,3,1
2017-04-09,Colorado Avalanche,2,St. Louis Blues,3,0
2017-04-09,Buffalo Sabres,2,Tampa Bay Lightning,4,0
2017-04-09,Columbus Blue Jackets,3,Toronto Maple Leafs,2,0
2017-04-09,Florida Panthers,2,Washington Capitals,0,0
